deltaH: 0.175781
Omega_M  Omega_Lambda   Likelihood
0.153125 0.834375 0.980196 
0.153125 0.839062 0.979963 
0.153125 0.843750 0.979727 
0.153125 0.848437 0.979490 
0.153125 0.853125 0.979251 
0.153125 0.857812 0.979009 
0.153125 0.862500 0.978767 
0.153125 0.867188 0.978522 
0.153125 0.871875 0.978275 
0.153125 0.876563 0.978026 
0.153125 0.881250 0.977775 
0.153125 0.885937 0.977523 
0.153125 0.890625 0.977268 
0.153125 0.895312 0.977012 
0.153125 0.900000 0.976753 
0.153125 0.904687 0.976492 
0.153125 0.909375 0.976230 
0.153125 0.914062 0.975965 
0.153125 0.918750 0.975699 
0.153125 0.923437 0.975430 
0.153125 0.928125 0.975159 
0.153125 0.932812 0.974886 
0.153125 0.937500 0.974611 
0.153125 0.942187 0.974334 
0.153125 0.946875 0.974055 
0.153125 0.951562 0.973774 
0.153125 0.956250 0.973491 
0.153125 0.960938 0.973205 
0.153125 0.965625 0.972917 
0.153125 0.970312 0.972628 
0.153125 0.975000 0.972336 
0.153125 0.979687 0.972041 
0.153125 0.984375 0.971745 
0.153125 0.989062 0.971446 
0.153125 0.993750 0.971145 
0.153125 0.998437 0.970842 
0.153125 1.003125 0.970536 
0.153125 1.007812 0.970229 
0.153125 1.012500 0.969918 
0.153125 1.017187 0.969606 
0.153125 1.021875 0.969291 
0.153125 1.026563 0.968974 
0.153125 1.031250 0.968655 
0.153125 1.035937 0.968333 
0.153125 1.040625 0.968009 
0.153125 1.045312 0.967682 
0.153125 1.050000 0.967353 
0.153125 1.054688 0.967021 
0.153125 1.059375 0.966687 
0.153125 1.064062 0.966351 
0.153125 1.068750 0.966012 
0.153125 1.073438 0.965670 
0.153125 1.078125 0.965326 
0.153125 1.082812 0.964980 
0.153125 1.087500 0.964631 
0.153125 1.092187 0.964279 
0.153125 1.096875 0.963924 
0.153125 1.101562 0.963567 
0.153125 1.106250 0.963208 
0.153125 1.110937 0.962846 
0.153125 1.115625 0.962481 
0.153125 1.120313 0.962113 
0.153125 1.125000 0.961743 
0.153125 1.129687 0.961370 
0.153125 1.134375 0.960994 
0.153125 1.139062 0.960615 
0.153125 1.143750 0.960234 
0.153125 1.148438 0.959850 
0.153125 1.153125 0.959463 
0.153125 1.157812 0.959073 
0.153125 1.162500 0.958680 
0.153125 1.167188 0.958285 
0.153125 1.171875 0.957886 
0.153125 1.176562 0.957485 
0.153125 1.181250 0.957080 
0.153125 1.185937 0.956673 
0.153125 1.190625 0.956263 
0.153125 1.195312 0.955849 
0.153125 1.200000 0.955433 
0.156250 0.004687 0.999823 
0.156250 0.009375 0.999804 
0.156250 0.014062 0.999784 
0.156250 0.018750 0.999763 
0.156250 0.023438 0.999741 
0.156250 0.028125 0.999719 
0.156250 0.032813 0.999695 
0.156250 0.037500 0.999671 
0.156250 0.042187 0.999647 
0.156250 0.046875 0.999621 
0.156250 0.051562 0.999594 
0.156250 0.056250 0.999567 
0.156250 0.060937 0.999539 
0.156250 0.065625 0.999510 
0.156250 0.070312 0.999481 
0.156250 0.075000 0.999450 
0.156250 0.079687 0.999419 
0.156250 0.084375 0.999387 
0.156250 0.089063 0.999354 
0.156250 0.093750 0.999320 
0.156250 0.098437 0.999285 
0.156250 0.103125 0.999250 
0.156250 0.107812 0.999213 
0.156250 0.112500 0.999176 
0.156250 0.117188 0.999138 
0.156250 0.121875 0.999099 
0.156250 0.126562 0.999059 
0.156250 0.131250 0.999019 
0.156250 0.135937 0.998977 
0.156250 0.140625 0.998935 
0.156250 0.145312 0.998892 
0.156250 0.150000 0.998848 
0.156250 0.154688 0.998803 
0.156250 0.159375 0.998757 
0.156250 0.164062 0.998710 
0.156250 0.168750 0.998662 
0.156250 0.173437 0.998614 
0.156250 0.178125 0.998564 
0.156250 0.182812 0.998514 
0.156250 0.187500 0.998462 
0.156250 0.192187 0.998410 
0.156250 0.196875 0.998357 
0.156250 0.201563 0.998303 
0.156250 0.206250 0.998248 
0.156250 0.210938 0.998192 
0.156250 0.215625 0.998135 
0.156250 0.220312 0.998077 
0.156250 0.225000 0.998018 
0.156250 0.229687 0.997959 
0.156250 0.234375 0.997898 
0.156250 0.239062 0.997836 
0.156250 0.243750 0.997774 
0.156250 0.248437 0.997710 
0.156250 0.253125 0.997646 
0.156250 0.257812 0.997580 
0.156250 0.262500 0.997514 
0.156250 0.267187 0.997446 
0.156250 0.271875 0.997378 
0.156250 0.276562 0.997308 
0.156250 0.281250 0.997238 
0.156250 0.285938 0.997166 
0.156250 0.290625 0.997094 
0.156250 0.295312 0.997020 
0.156250 0.300000 0.996946 
0.156250 0.304688 0.996870 
0.156250 0.309375 0.996794 
0.156250 0.314062 0.996716 
0.156250 0.318750 0.996638 
0.156250 0.323437 0.996558 
0.156250 0.328125 0.996477 
0.156250 0.332813 0.996396 
0.156250 0.337500 0.996313 
0.156250 0.342187 0.996229 
0.156250 0.346875 0.996144 
0.156250 0.351562 0.996058 
0.156250 0.356250 0.995971 
0.156250 0.360937 0.995882 
0.156250 0.365625 0.995793 
0.156250 0.370312 0.995703 
0.156250 0.375000 0.995612 
0.156250 0.379688 0.995519 
0.156250 0.384375 0.995425 
0.156250 0.389062 0.995331 
0.156250 0.393750 0.995235 
0.156250 0.398438 0.995138 
0.156250 0.403125 0.995039 
0.156250 0.407812 0.994940 
0.156250 0.412500 0.994840 
0.156250 0.417187 0.994738 
0.156250 0.421875 0.994635 
0.156250 0.426563 0.994532 
0.156250 0.431250 0.994427 
0.156250 0.435937 0.994320 
0.156250 0.440625 0.994213 
0.156250 0.445312 0.994104 
0.156250 0.450000 0.993995 
0.156250 0.454687 0.993884 
0.156250 0.459375 0.993772 
0.156250 0.464062 0.993658 
0.156250 0.468750 0.993544 
0.156250 0.473437 0.993428 
0.156250 0.478125 0.993311 
0.156250 0.482812 0.993193 
0.156250 0.487500 0.993074 
0.156250 0.492188 0.992953 
0.156250 0.496875 0.992831 
0.156250 0.501563 0.992708 
0.156250 0.506250 0.992583 
0.156250 0.510937 0.992458 
0.156250 0.515625 0.992331 
0.156250 0.520312 0.992203 
0.156250 0.525000 0.992073 
0.156250 0.529687 0.991942 
0.156250 0.534375 0.991810 
0.156250 0.539062 0.991677 
0.156250 0.543750 0.991542 
0.156250 0.548438 0.991406 
0.156250 0.553125 0.991269 
0.156250 0.557812 0.991130 
0.156250 0.562500 0.990990 
0.156250 0.567187 0.990849 
0.156250 0.571875 0.990706 
0.156250 0.576562 0.990562 
0.156250 0.581250 0.990417 
0.156250 0.585938 0.990270 
0.156250 0.590625 0.990122 
0.156250 0.595313 0.989973 
0.156250 0.600000 0.989822 
0.156250 0.604687 0.989670 
0.156250 0.609375 0.989516 
0.156250 0.614062 0.989361 
0.156250 0.618750 0.989204 
0.156250 0.623437 0.989046 
0.156250 0.628125 0.988887 
0.156250 0.632812 0.988726 
0.156250 0.637500 0.988564 
0.156250 0.642188 0.988400 
0.156250 0.646875 0.988235 
0.156250 0.651562 0.988068 
0.156250 0.656250 0.987900 
0.156250 0.660937 0.987731 
0.156250 0.665625 0.987559 
0.156250 0.670312 0.987387 
0.156250 0.675000 0.987213 
0.156250 0.679688 0.987037 
0.156250 0.684375 0.986860 
0.156250 0.689063 0.986681 
0.156250 0.693750 0.986501 
0.156250 0.698437 0.986319 
0.156250 0.703125 0.986136 
0.156250 0.707812 0.985951 
0.156250 0.712500 0.985764 
0.156250 0.717187 0.985576 
0.156250 0.721875 0.985387 
0.156250 0.726562 0.985195 
0.156250 0.731250 0.985002 
0.156250 0.735938 0.984808 
0.156250 0.740625 0.984612 
0.156250 0.745312 0.984414 
0.156250 0.750000 0.984215 
0.156250 0.754687 0.984013 
0.156250 0.759375 0.983811 
0.156250 0.764062 0.983606 
0.156250 0.768750 0.983400 
0.156250 0.773438 0.983192 
0.156250 0.778125 0.982983 
0.156250 0.782813 0.982772 
0.156250 0.787500 0.982559 
0.156250 0.792187 0.982344 
0.156250 0.796875 0.982128 
0.156250 0.801562 0.981909 
0.156250 0.806250 0.981689 
0.156250 0.810937 0.981468 
0.156250 0.815625 0.981244 
0.156250 0.820312 0.981019 
0.156250 0.825000 0.980792 
0.156250 0.829688 0.980563 
0.156250 0.834375 0.980332 
0.156250 0.839062 0.980100 
0.156250 0.843750 0.979865 
0.156250 0.848437 0.979629 
0.156250 0.853125 0.979391 
0.156250 0.857812 0.979151 
0.156250 0.862500 0.978909 
0.156250 0.867188 0.978665 
0.156250 0.871875 0.978420 
0.156250 0.876563 0.978172 
0.156250 0.881250 0.977922 
0.156250 0.885937 0.977671 
0.156250 0.890625 0.977417 
0.156250 0.895312 0.977162 
0.156250 0.900000 0.976905 
0.156250 0.904687 0.976645 
0.156250 0.909375 0.976384 
0.156250 0.914062 0.976121 
0.156250 0.918750 0.975855 
0.156250 0.923437 0.975588 
0.156250 0.928125 0.975318 
0.156250 0.932812 0.975047 
0.156250 0.937500 0.974773 
0.156250 0.942187 0.974497 
0.156250 0.946875 0.974219 
0.156250 0.951562 0.973939 
0.156250 0.956250 0.973657 
0.156250 0.960938 0.973373 
0.156250 0.965625 0.973087 
0.156250 0.970312 0.972798 
0.156250 0.975000 0.972507 
0.156250 0.979687 0.972214 
0.156250 0.984375 0.971919 
0.156250 0.989062 0.971622 
0.156250 0.993750 0.971322 
0.156250 0.998437 0.971020 
0.156250 1.003125 0.970716 
0.156250 1.007812 0.970410 
0.156250 1.012500 0.970101 
0.156250 1.017187 0.969790 
0.156250 1.021875 0.969477 
0.156250 1.026563 0.969161 
0.156250 1.031250 0.968843 
0.156250 1.035937 0.968522 
0.156250 1.040625 0.968199 
0.156250 1.045312 0.967874 
0.156250 1.050000 0.967547 
0.156250 1.054688 0.967217 
0.156250 1.059375 0.966884 
0.156250 1.064062 0.966549 
0.156250 1.068750 0.966211 
0.156250 1.073438 0.965871 
0.156250 1.078125 0.965529 
0.156250 1.082812 0.965184 
0.156250 1.087500 0.964836 
0.156250 1.092187 0.964486 
0.156250 1.096875 0.964133 
0.156250 1.101562 0.963778 
0.156250 1.106250 0.963420 
0.156250 1.110937 0.963059 
0.156250 1.115625 0.962696 
0.156250 1.120313 0.962330 
0.156250 1.125000 0.961961 
0.156250 1.129687 0.961590 
0.156250 1.134375 0.961216 
0.156250 1.139062 0.960839 
0.156250 1.143750 0.960459 
0.156250 1.148438 0.960077 
0.156250 1.153125 0.959691 
0.156250 1.157812 0.959303 
0.156250 1.162500 0.958912 
0.156250 1.167188 0.958518 
0.156250 1.171875 0.958122 
0.156250 1.176562 0.957722 
0.156250 1.181250 0.957319 
0.156250 1.185937 0.956914 
0.156250 1.190625 0.956505 
0.156250 1.195312 0.956093 
0.156250 1.200000 0.955679 
0.159375 0.004687 0.999832 
0.159375 0.009375 0.999814 
0.159375 0.014062 0.999794 
0.159375 0.018750 0.999774 
0.159375 0.023438 0.999752 
0.159375 0.028125 0.999730 
0.159375 0.032813 0.999708 
0.159375 0.037500 0.999684 
0.159375 0.042187 0.999660 
0.159375 0.046875 0.999635 
0.159375 0.051562 0.999609 
0.159375 0.056250 0.999582 
0.159375 0.060937 0.999554 
0.159375 0.065625 0.999526 
0.159375 0.070312 0.999497 
0.159375 0.075000 0.999467 
0.159375 0.079687 0.999436 
0.159375 0.084375 0.999404 
0.159375 0.089063 0.999372 
0.159375 0.093750 0.999338 
0.159375 0.098437 0.999304 
0.159375 0.103125 0.999269 
0.159375 0.107812 0.999233 
0.159375 0.112500 0.999197 
0.159375 0.117188 0.999159 
0.159375 0.121875 0.999121 
0.159375 0.126562 0.999082 
0.159375 0.131250 0.999041 
0.159375 0.135937 0.999000 
0.159375 0.140625 0.998959 
0.159375 0.145312 0.998916 
0.159375 0.150000 0.998872 
0.159375 0.154688 0.998828 
0.159375 0.159375 0.998782 
0.159375 0.164062 0.998736 
0.159375 0.168750 0.998689 
0.159375 0.173437 0.998641 
0.159375 0.178125 0.998592 
0.159375 0.182812 0.998542 
0.159375 0.187500 0.998491 
0.159375 0.192187 0.998440 
0.159375 0.196875 0.998387 
0.159375 0.201563 0.998333 
0.159375 0.206250 0.998279 
0.159375 0.210938 0.998224 
0.159375 0.215625 0.998167 
0.159375 0.220312 0.998110 
0.159375 0.225000 0.998052 
0.159375 0.229687 0.997993 
0.159375 0.234375 0.997933 
0.159375 0.239062 0.997871 
0.159375 0.243750 0.997809 
0.159375 0.248437 0.997746 
0.159375 0.253125 0.997683 
0.159375 0.257812 0.997618 
0.159375 0.262500 0.997552 
0.159375 0.267187 0.997485 
0.159375 0.271875 0.997417 
0.159375 0.276562 0.997348 
0.159375 0.281250 0.997278 
0.159375 0.285938 0.997207 
0.159375 0.290625 0.997135 
0.159375 0.295312 0.997062 
0.159375 0.300000 0.996989 
0.159375 0.304688 0.996914 
0.159375 0.309375 0.996838 
0.159375 0.314062 0.996761 
0.159375 0.318750 0.996683 
0.159375 0.323437 0.996604 
0.159375 0.328125 0.996523 
0.159375 0.332813 0.996442 
0.159375 0.337500 0.996360 
0.159375 0.342187 0.996277 
0.159375 0.346875 0.996193 
0.159375 0.351562 0.996107 
0.159375 0.356250 0.996021 
0.159375 0.360937 0.995933 
0.159375 0.365625 0.995845 
0.159375 0.370312 0.995755 
0.159375 0.375000 0.995664 
0.159375 0.379688 0.995572 
0.159375 0.384375 0.995479 
0.159375 0.389062 0.995385 
0.159375 0.393750 0.995290 
0.159375 0.398438 0.995193 
0.159375 0.403125 0.995096 
0.159375 0.407812 0.994997 
0.159375 0.412500 0.994898 
0.159375 0.417187 0.994797 
0.159375 0.421875 0.994695 
0.159375 0.426563 0.994592 
0.159375 0.431250 0.994487 
0.159375 0.435937 0.994382 
0.159375 0.440625 0.994275 
0.159375 0.445312 0.994167 
0.159375 0.450000 0.994058 
0.159375 0.454687 0.993948 
0.159375 0.459375 0.993837 
0.159375 0.464062 0.993724 
0.159375 0.468750 0.993610 
0.159375 0.473437 0.993495 
0.159375 0.478125 0.993379 
0.159375 0.482812 0.993261 
0.159375 0.487500 0.993143 
0.159375 0.492188 0.993023 
0.159375 0.496875 0.992902 
0.159375 0.501563 0.992779 
0.159375 0.506250 0.992656 
0.159375 0.510937 0.992531 
0.159375 0.515625 0.992404 
0.159375 0.520312 0.992277 
0.159375 0.525000 0.992148 
0.159375 0.529687 0.992018 
0.159375 0.534375 0.991887 
0.159375 0.539062 0.991754 
0.159375 0.543750 0.991620 
0.159375 0.548438 0.991485 
0.159375 0.553125 0.991349 
0.159375 0.557812 0.991211 
0.159375 0.562500 0.991072 
0.159375 0.567187 0.990931 
0.159375 0.571875 0.990789 
0.159375 0.576562 0.990646 
0.159375 0.581250 0.990502 
0.159375 0.585938 0.990356 
0.159375 0.590625 0.990208 
0.159375 0.595313 0.990060 
0.159375 0.600000 0.989910 
0.159375 0.604687 0.989758 
0.159375 0.609375 0.989605 
0.159375 0.614062 0.989451 
0.159375 0.618750 0.989295 
0.159375 0.623437 0.989138 
0.159375 0.628125 0.988980 
0.159375 0.632812 0.988820 
0.159375 0.637500 0.988658 
0.159375 0.642188 0.988495 
0.159375 0.646875 0.988331 
0.159375 0.651562 0.988165 
0.159375 0.656250 0.987998 
0.159375 0.660937 0.987829 
0.159375 0.665625 0.987659 
0.159375 0.670312 0.987487 
0.159375 0.675000 0.987314 
0.159375 0.679688 0.987139 
0.159375 0.684375 0.986963 
0.159375 0.689063 0.986785 
0.159375 0.693750 0.986606 
0.159375 0.698437 0.986425 
0.159375 0.703125 0.986243 
0.159375 0.707812 0.986059 
0.159375 0.712500 0.985873 
0.159375 0.717187 0.985686 
0.159375 0.721875 0.985497 
0.159375 0.726562 0.985307 
0.159375 0.731250 0.985115 
0.159375 0.735938 0.984922 
0.159375 0.740625 0.984726 
0.159375 0.745312 0.984530 
0.159375 0.750000 0.984331 
0.159375 0.754687 0.984131 
0.159375 0.759375 0.983929 
0.159375 0.764062 0.983726 
0.159375 0.768750 0.983521 
0.159375 0.773438 0.983314 
0.159375 0.778125 0.983105 
0.159375 0.782813 0.982895 
0.159375 0.787500 0.982683 
0.159375 0.792187 0.982470 
0.159375 0.796875 0.982254 
0.159375 0.801562 0.982037 
0.159375 0.806250 0.981818 
0.159375 0.810937 0.981598 
0.159375 0.815625 0.981375 
0.159375 0.820312 0.981151 
0.159375 0.825000 0.980925 
0.159375 0.829688 0.980697 
0.159375 0.834375 0.980467 
0.159375 0.839062 0.980236 
0.159375 0.843750 0.980003 
0.159375 0.848437 0.979768 
0.159375 0.853125 0.979531 
0.159375 0.857812 0.979292 
0.159375 0.862500 0.979051 
0.159375 0.867188 0.978808 
0.159375 0.871875 0.978564 
0.159375 0.876563 0.978317 
0.159375 0.881250 0.978069 
0.159375 0.885937 0.977818 
0.159375 0.890625 0.977566 
0.159375 0.895312 0.977312 
0.159375 0.900000 0.977056 
0.159375 0.904687 0.976798 
0.159375 0.909375 0.976537 
0.159375 0.914062 0.976275 
0.159375 0.918750 0.976011 
0.159375 0.923437 0.975745 
0.159375 0.928125 0.975476 
0.159375 0.932812 0.975206 
0.159375 0.937500 0.974934 
0.159375 0.942187 0.974659 
0.159375 0.946875 0.974383 
0.159375 0.951562 0.974104 
0.159375 0.956250 0.973823 
0.159375 0.960938 0.973540 
0.159375 0.965625 0.973255 
0.159375 0.970312 0.972968 
0.159375 0.975000 0.972678 
0.159375 0.979687 0.972387 
0.159375 0.984375 0.972093 
0.159375 0.989062 0.971797 
0.159375 0.993750 0.971498 
0.159375 0.998437 0.971198 
0.159375 1.003125 0.970895 
0.159375 1.007812 0.970590 
0.159375 1.012500 0.970283 
0.159375 1.017187 0.969973 
0.159375 1.021875 0.969661 
0.159375 1.026563 0.969347 
0.159375 1.031250 0.969030 
0.159375 1.035937 0.968711 
0.159375 1.040625 0.968390 
0.159375 1.045312 0.968066 
0.159375 1.050000 0.967740 
0.159375 1.054688 0.967411 
0.159375 1.059375 0.967080 
0.159375 1.064062 0.966746 
0.159375 1.068750 0.966410 
0.159375 1.073438 0.966072 
0.159375 1.078125 0.965731 
0.159375 1.082812 0.965387 
0.159375 1.087500 0.965041 
0.159375 1.092187 0.964693 
0.159375 1.096875 0.964341 
0.159375 1.101562 0.963988 
0.159375 1.106250 0.963631 
0.159375 1.110937 0.963272 
0.159375 1.115625 0.962910 
0.159375 1.120313 0.962546 
0.159375 1.125000 0.962179 
0.159375 1.129687 0.961809 
0.159375 1.134375 0.961436 
0.159375 1.139062 0.961061 
0.159375 1.143750 0.960683 
0.159375 1.148438 0.960302 
0.159375 1.153125 0.959919 
0.159375 1.157812 0.959532 
0.159375 1.162500 0.959143 
0.159375 1.167188 0.958751 
0.159375 1.171875 0.958356 
0.159375 1.176562 0.957958 
0.159375 1.181250 0.957557 
0.159375 1.185937 0.957153 
0.159375 1.190625 0.956746 
0.159375 1.195312 0.956337 
0.159375 1.200000 0.955924 
0.162500 0.004687 0.999842 
0.162500 0.009375 0.999823 
0.162500 0.014062 0.999804 
0.162500 0.018750 0.999784 
0.162500 0.023438 0.999763 
0.162500 0.028125 0.999742 
0.162500 0.032813 0.999720 
0.162500 0.037500 0.999697 
0.162500 0.042187 0.999673 
0.162500 0.046875 0.999648 
0.162500 0.051562 0.999623 
0.162500 0.056250 0.999596 
0.162500 0.060937 0.999569 
0.162500 0.065625 0.999541 
0.162500 0.070312 0.999513 
0.162500 0.075000 0.999483 
0.162500 0.079687 0.999453 
0.162500 0.084375 0.999422 
0.162500 0.089063 0.999390 
0.162500 0.093750 0.999357 
0.162500 0.098437 0.999323 
0.162500 0.103125 0.999289 
0.162500 0.107812 0.999253 
0.162500 0.112500 0.999217 
0.162500 0.117188 0.999180 
0.162500 0.121875 0.999142 
0.162500 0.126562 0.999103 
0.162500 0.131250 0.999064 
0.162500 0.135937 0.999023 
0.162500 0.140625 0.998982 
0.162500 0.145312 0.998940 
0.162500 0.150000 0.998897 
0.162500 0.154688 0.998853 
0.162500 0.159375 0.998808 
0.162500 0.164062 0.998762 
0.162500 0.168750 0.998715 
0.162500 0.173437 0.998668 
0.162500 0.178125 0.998619 
0.162500 0.182812 0.998570 
0.162500 0.187500 0.998520 
0.162500 0.192187 0.998469 
0.162500 0.196875 0.998417 
0.162500 0.201563 0.998364 
0.162500 0.206250 0.998310 
0.162500 0.210938 0.998255 
0.162500 0.215625 0.998199 
0.162500 0.220312 0.998142 
0.162500 0.225000 0.998085 
0.162500 0.229687 0.998026 
0.162500 0.234375 0.997967 
0.162500 0.239062 0.997906 
0.162500 0.243750 0.997845 
0.162500 0.248437 0.997782 
0.162500 0.253125 0.997719 
0.162500 0.257812 0.997654 
0.162500 0.262500 0.997589 
0.162500 0.267187 0.997523 
0.162500 0.271875 0.997456 
0.162500 0.276562 0.997387 
0.162500 0.281250 0.997318 
0.162500 0.285938 0.997248 
0.162500 0.290625 0.997176 
0.162500 0.295312 0.997104 
0.162500 0.300000 0.997031 
0.162500 0.304688 0.996956 
0.162500 0.309375 0.996881 
0.162500 0.314062 0.996805 
0.162500 0.318750 0.996727 
0.162500 0.323437 0.996649 
0.162500 0.328125 0.996569 
0.162500 0.332813 0.996489 
0.162500 0.337500 0.996407 
0.162500 0.342187 0.996325 
0.162500 0.346875 0.996241 
0.162500 0.351562 0.996156 
0.162500 0.356250 0.996070 
0.162500 0.360937 0.995984 
0.162500 0.365625 0.995896 
0.162500 0.370312 0.995806 
0.162500 0.375000 0.995716 
0.162500 0.379688 0.995625 
0.162500 0.384375 0.995533 
0.162500 0.389062 0.995439 
0.162500 0.393750 0.995345 
0.162500 0.398438 0.995249 
0.162500 0.403125 0.995152 
0.162500 0.407812 0.995054 
0.162500 0.412500 0.994955 
0.162500 0.417187 0.994855 
0.162500 0.421875 0.994754 
0.162500 0.426563 0.994651 
0.162500 0.431250 0.994547 
0.162500 0.435937 0.994443 
0.162500 0.440625 0.994337 
0.162500 0.445312 0.994230 
0.162500 0.450000 0.994121 
0.162500 0.454687 0.994012 
0.162500 0.459375 0.993901 
0.162500 0.464062 0.993789 
0.162500 0.468750 0.993676 
0.162500 0.473437 0.993562 
0.162500 0.478125 0.993446 
0.162500 0.482812 0.993329 
0.162500 0.487500 0.993211 
0.162500 0.492188 0.993092 
0.162500 0.496875 0.992972 
0.162500 0.501563 0.992850 
0.162500 0.506250 0.992727 
0.162500 0.510937 0.992603 
0.162500 0.515625 0.992478 
0.162500 0.520312 0.992351 
0.162500 0.525000 0.992223 
0.162500 0.529687 0.992094 
0.162500 0.534375 0.991963 
0.162500 0.539062 0.991831 
0.162500 0.543750 0.991698 
0.162500 0.548438 0.991564 
0.162500 0.553125 0.991428 
0.162500 0.557812 0.991291 
0.162500 0.562500 0.991153 
0.162500 0.567187 0.991013 
0.162500 0.571875 0.990872 
0.162500 0.576562 0.990729 
0.162500 0.581250 0.990586 
0.162500 0.585938 0.990441 
0.162500 0.590625 0.990294 
0.162500 0.595313 0.990146 
0.162500 0.600000 0.989997 
0.162500 0.604687 0.989846 
0.162500 0.609375 0.989694 
0.162500 0.614062 0.989541 
0.162500 0.618750 0.989386 
0.162500 0.623437 0.989230 
0.162500 0.628125 0.989072 
0.162500 0.632812 0.988913 
0.162500 0.637500 0.988752 
0.162500 0.642188 0.988590 
0.162500 0.646875 0.988427 
0.162500 0.651562 0.988262 
0.162500 0.656250 0.988096 
0.162500 0.660937 0.987928 
0.162500 0.665625 0.987759 
0.162500 0.670312 0.987588 
0.162500 0.675000 0.987415 
