deltaH: 0.312500
0.512500 1.125000 0.990327 
0.512500 1.143750 0.989703 
0.512500 1.162500 0.989052 
0.512500 1.181250 0.988376 
0.512500 1.200000 0.987673 
0.525000 0.018750 0.996757 
0.525000 0.037500 0.996988 
0.525000 0.056250 0.997211 
0.525000 0.075000 0.997426 
0.525000 0.093750 0.997633 
0.525000 0.112500 0.997831 
0.525000 0.131250 0.998022 
0.525000 0.150000 0.998203 
0.525000 0.168750 0.998376 
0.525000 0.187500 0.998540 
0.525000 0.206250 0.998695 
0.525000 0.225000 0.998840 
0.525000 0.243750 0.998977 
0.525000 0.262500 0.999103 
0.525000 0.281250 0.999220 
0.525000 0.300000 0.999327 
0.525000 0.318750 0.999424 
0.525000 0.337500 0.999511 
0.525000 0.356250 0.999588 
0.525000 0.375000 0.999653 
0.525000 0.393750 0.999708 
0.525000 0.412500 0.999752 
0.525000 0.431250 0.999784 
0.525000 0.450000 0.999806 
0.525000 0.468750 0.999815 
0.525000 0.487500 0.999813 
0.525000 0.506250 0.999798 
0.525000 0.525000 0.999772 
0.525000 0.543750 0.999732 
0.525000 0.562500 0.999680 
0.525000 0.581250 0.999615 
0.525000 0.600000 0.999536 
0.525000 0.618750 0.999444 
0.525000 0.637500 0.999338 
0.525000 0.656250 0.999219 
0.525000 0.675000 0.999084 
0.525000 0.693750 0.998935 
0.525000 0.712500 0.998771 
0.525000 0.731250 0.998592 
0.525000 0.750000 0.998398 
0.525000 0.768750 0.998187 
0.525000 0.787500 0.997960 
0.525000 0.806250 0.997717 
0.525000 0.825000 0.997457 
0.525000 0.843750 0.997180 
0.525000 0.862500 0.996885 
0.525000 0.881250 0.996572 
0.525000 0.900000 0.996241 
0.525000 0.918750 0.995891 
0.525000 0.937500 0.995522 
0.525000 0.956250 0.995133 
0.525000 0.975000 0.994725 
0.525000 0.993750 0.994296 
0.525000 1.012500 0.993846 
0.525000 1.031250 0.993375 
0.525000 1.050000 0.992882 
0.525000 1.068750 0.992366 
0.525000 1.087500 0.991828 
0.525000 1.106250 0.991267 
0.525000 1.125000 0.990681 
0.525000 1.143750 0.990072 
0.525000 1.162500 0.989437 
0.525000 1.181250 0.988776 
0.525000 1.200000 0.988089 
0.537500 0.018750 0.996610 
0.537500 0.037500 0.996846 
0.537500 0.056250 0.997073 
0.537500 0.075000 0.997293 
0.537500 0.093750 0.997505 
0.537500 0.112500 0.997709 
0.537500 0.131250 0.997904 
0.537500 0.150000 0.998090 
0.537500 0.168750 0.998268 
0.537500 0.187500 0.998438 
0.537500 0.206250 0.998598 
0.537500 0.225000 0.998749 
0.537500 0.243750 0.998891 
0.537500 0.262500 0.999023 
0.537500 0.281250 0.999146 
0.537500 0.300000 0.999259 
0.537500 0.318750 0.999362 
0.537500 0.337500 0.999455 
0.537500 0.356250 0.999537 
0.537500 0.375000 0.999609 
0.537500 0.393750 0.999671 
0.537500 0.412500 0.999721 
0.537500 0.431250 0.999760 
0.537500 0.450000 0.999788 
0.537500 0.468750 0.999805 
0.537500 0.487500 0.999809 
0.537500 0.506250 0.999802 
0.537500 0.525000 0.999783 
0.537500 0.543750 0.999751 
0.537500 0.562500 0.999706 
0.537500 0.581250 0.999649 
0.537500 0.600000 0.999578 
0.537500 0.618750 0.999494 
0.537500 0.637500 0.999397 
0.537500 0.656250 0.999285 
0.537500 0.675000 0.999159 
0.537500 0.693750 0.999019 
0.537500 0.712500 0.998864 
0.537500 0.731250 0.998694 
0.537500 0.750000 0.998509 
0.537500 0.768750 0.998308 
0.537500 0.787500 0.998091 
0.537500 0.806250 0.997857 
0.537500 0.825000 0.997607 
0.537500 0.843750 0.997340 
0.537500 0.862500 0.997056 
0.537500 0.881250 0.996754 
0.537500 0.900000 0.996433 
0.537500 0.918750 0.996095 
0.537500 0.937500 0.995737 
0.537500 0.956250 0.995360 
0.537500 0.975000 0.994964 
0.537500 0.993750 0.994547 
0.537500 1.012500 0.994110 
0.537500 1.031250 0.993651 
0.537500 1.050000 0.993171 
0.537500 1.068750 0.992670 
0.537500 1.087500 0.992145 
0.537500 1.106250 0.991598 
0.537500 1.125000 0.991027 
0.537500 1.143750 0.990432 
0.537500 1.162500 0.989812 
0.537500 1.181250 0.989167 
0.537500 1.200000 0.988496 
0.550000 0.018750 0.996461 
0.550000 0.037500 0.996701 
0.550000 0.056250 0.996933 
0.550000 0.075000 0.997158 
0.550000 0.093750 0.997374 
0.550000 0.112500 0.997583 
0.550000 0.131250 0.997783 
0.550000 0.150000 0.997975 
0.550000 0.168750 0.998158 
0.550000 0.187500 0.998332 
0.550000 0.206250 0.998498 
0.550000 0.225000 0.998654 
0.550000 0.243750 0.998802 
0.550000 0.262500 0.998940 
0.550000 0.281250 0.999068 
0.550000 0.300000 0.999187 
0.550000 0.318750 0.999296 
0.550000 0.337500 0.999395 
0.550000 0.356250 0.999483 
0.550000 0.375000 0.999562 
0.550000 0.393750 0.999629 
0.550000 0.412500 0.999686 
0.550000 0.431250 0.999732 
0.550000 0.450000 0.999767 
0.550000 0.468750 0.999790 
0.550000 0.487500 0.999802 
0.550000 0.506250 0.999801 
0.550000 0.525000 0.999789 
0.550000 0.543750 0.999765 
0.550000 0.562500 0.999728 
0.550000 0.581250 0.999678 
0.550000 0.600000 0.999615 
0.550000 0.618750 0.999539 
0.550000 0.637500 0.999450 
0.550000 0.656250 0.999347 
0.550000 0.675000 0.999229 
0.550000 0.693750 0.999098 
0.550000 0.712500 0.998952 
0.550000 0.731250 0.998791 
0.550000 0.750000 0.998614 
0.550000 0.768750 0.998423 
0.550000 0.787500 0.998215 
0.550000 0.806250 0.997992 
0.550000 0.825000 0.997751 
0.550000 0.843750 0.997495 
0.550000 0.862500 0.997221 
0.550000 0.881250 0.996929 
0.550000 0.900000 0.996620 
0.550000 0.918750 0.996292 
0.550000 0.937500 0.995946 
0.550000 0.956250 0.995580 
0.550000 0.975000 0.995196 
0.550000 0.993750 0.994791 
0.550000 1.012500 0.994366 
0.550000 1.031250 0.993920 
0.550000 1.050000 0.993453 
0.550000 1.068750 0.992965 
0.550000 1.087500 0.992454 
0.550000 1.106250 0.991920 
0.550000 1.125000 0.991363 
0.550000 1.143750 0.990783 
0.550000 1.162500 0.990178 
0.550000 1.181250 0.989548 
0.550000 1.200000 0.988892 
0.562500 0.018750 0.996309 
0.562500 0.037500 0.996553 
0.562500 0.056250 0.996790 
0.562500 0.075000 0.997019 
0.562500 0.093750 0.997241 
0.562500 0.112500 0.997454 
0.562500 0.131250 0.997659 
0.562500 0.150000 0.997856 
0.562500 0.168750 0.998044 
0.562500 0.187500 0.998224 
0.562500 0.206250 0.998394 
0.562500 0.225000 0.998556 
0.562500 0.243750 0.998709 
0.562500 0.262500 0.998853 
0.562500 0.281250 0.998987 
0.562500 0.300000 0.999111 
0.562500 0.318750 0.999226 
0.562500 0.337500 0.999331 
0.562500 0.356250 0.999426 
0.562500 0.375000 0.999510 
0.562500 0.393750 0.999584 
0.562500 0.412500 0.999647 
0.562500 0.431250 0.999700 
0.562500 0.450000 0.999741 
0.562500 0.468750 0.999771 
0.562500 0.487500 0.999790 
0.562500 0.506250 0.999797 
0.562500 0.525000 0.999792 
0.562500 0.543750 0.999774 
0.562500 0.562500 0.999745 
0.562500 0.581250 0.999703 
0.562500 0.600000 0.999648 
0.562500 0.618750 0.999580 
0.562500 0.637500 0.999498 
0.562500 0.656250 0.999403 
0.562500 0.675000 0.999294 
0.562500 0.693750 0.999171 
0.562500 0.712500 0.999034 
0.562500 0.731250 0.998882 
0.562500 0.750000 0.998714 
0.562500 0.768750 0.998532 
0.562500 0.787500 0.998334 
0.562500 0.806250 0.998120 
0.562500 0.825000 0.997890 
0.562500 0.843750 0.997643 
0.562500 0.862500 0.997379 
0.562500 0.881250 0.997098 
0.562500 0.900000 0.996799 
0.562500 0.918750 0.996483 
0.562500 0.937500 0.996147 
0.562500 0.956250 0.995794 
0.562500 0.975000 0.995420 
0.562500 0.993750 0.995028 
0.562500 1.012500 0.994615 
0.562500 1.031250 0.994182 
0.562500 1.050000 0.993727 
0.562500 1.068750 0.993252 
0.562500 1.087500 0.992754 
0.562500 1.106250 0.992234 
0.562500 1.125000 0.991691 
0.562500 1.143750 0.991125 
0.562500 1.162500 0.990535 
0.562500 1.181250 0.989920 
0.562500 1.200000 0.989280 
0.575000 0.018750 0.996154 
0.575000 0.037500 0.996403 
0.575000 0.056250 0.996644 
0.575000 0.075000 0.996878 
0.575000 0.093750 0.997104 
0.575000 0.112500 0.997322 
0.575000 0.131250 0.997532 
0.575000 0.150000 0.997734 
0.575000 0.168750 0.997927 
0.575000 0.187500 0.998112 
0.575000 0.206250 0.998288 
0.575000 0.225000 0.998455 
0.575000 0.243750 0.998613 
0.575000 0.262500 0.998762 
0.575000 0.281250 0.998902 
0.575000 0.300000 0.999032 
0.575000 0.318750 0.999153 
0.575000 0.337500 0.999263 
0.575000 0.356250 0.999364 
0.575000 0.375000 0.999455 
0.575000 0.393750 0.999535 
0.575000 0.412500 0.999605 
0.575000 0.431250 0.999663 
0.575000 0.450000 0.999711 
0.575000 0.468750 0.999748 
0.575000 0.487500 0.999774 
0.575000 0.506250 0.999787 
0.575000 0.525000 0.999789 
0.575000 0.543750 0.999780 
0.575000 0.562500 0.999757 
0.575000 0.581250 0.999723 
0.575000 0.600000 0.999675 
0.575000 0.618750 0.999615 
0.575000 0.637500 0.999542 
0.575000 0.656250 0.999455 
0.575000 0.675000 0.999354 
0.575000 0.693750 0.999239 
0.575000 0.712500 0.999111 
0.575000 0.731250 0.998967 
0.575000 0.750000 0.998809 
0.575000 0.768750 0.998636 
0.575000 0.787500 0.998447 
0.575000 0.806250 0.998242 
0.575000 0.825000 0.998022 
0.575000 0.843750 0.997785 
0.575000 0.862500 0.997531 
0.575000 0.881250 0.997261 
0.575000 0.900000 0.996972 
0.575000 0.918750 0.996666 
0.575000 0.937500 0.996342 
0.575000 0.956250 0.996000 
0.575000 0.975000 0.995638 
0.575000 0.993750 0.995257 
0.575000 1.012500 0.994856 
0.575000 1.031250 0.994435 
0.575000 1.050000 0.993994 
0.575000 1.068750 0.993531 
0.575000 1.087500 0.993047 
0.575000 1.106250 0.992540 
0.575000 1.125000 0.992011 
0.575000 1.143750 0.991459 
0.575000 1.162500 0.990883 
0.575000 1.181250 0.990283 
0.575000 1.200000 0.989658 
0.587500 0.018750 0.995996 
0.587500 0.037500 0.996250 
0.587500 0.056250 0.996496 
0.587500 0.075000 0.996734 
0.587500 0.093750 0.996965 
0.587500 0.112500 0.997188 
0.587500 0.131250 0.997402 
0.587500 0.150000 0.997609 
0.587500 0.168750 0.997807 
0.587500 0.187500 0.997997 
0.587500 0.206250 0.998178 
0.587500 0.225000 0.998351 
0.587500 0.243750 0.998514 
0.587500 0.262500 0.998669 
0.587500 0.281250 0.998814 
0.587500 0.300000 0.998950 
0.587500 0.318750 0.999076 
0.587500 0.337500 0.999192 
0.587500 0.356250 0.999299 
0.587500 0.375000 0.999396 
0.587500 0.393750 0.999482 
0.587500 0.412500 0.999558 
0.587500 0.431250 0.999623 
0.587500 0.450000 0.999678 
0.587500 0.468750 0.999721 
0.587500 0.487500 0.999753 
0.587500 0.506250 0.999774 
0.587500 0.525000 0.999783 
0.587500 0.543750 0.999780 
0.587500 0.562500 0.999765 
0.587500 0.581250 0.999738 
0.587500 0.600000 0.999698 
0.587500 0.618750 0.999646 
0.587500 0.637500 0.999580 
0.587500 0.656250 0.999501 
0.587500 0.675000 0.999409 
0.587500 0.693750 0.999303 
0.587500 0.712500 0.999182 
0.587500 0.731250 0.999047 
0.587500 0.750000 0.998898 
0.587500 0.768750 0.998734 
0.587500 0.787500 0.998554 
0.587500 0.806250 0.998359 
0.587500 0.825000 0.998148 
0.587500 0.843750 0.997921 
0.587500 0.862500 0.997677 
0.587500 0.881250 0.997417 
0.587500 0.900000 0.997139 
0.587500 0.918750 0.996844 
0.587500 0.937500 0.996531 
0.587500 0.956250 0.996199 
0.587500 0.975000 0.995849 
0.587500 0.993750 0.995480 
0.587500 1.012500 0.995091 
0.587500 1.031250 0.994682 
0.587500 1.050000 0.994253 
0.587500 1.068750 0.993802 
0.587500 1.087500 0.993331 
0.587500 1.106250 0.992838 
0.587500 1.125000 0.992322 
0.587500 1.143750 0.991784 
0.587500 1.162500 0.991222 
0.587500 1.181250 0.990637 
0.587500 1.200000 0.990027 
0.600000 0.018750 0.995836 
0.600000 0.037500 0.996094 
0.600000 0.056250 0.996345 
0.600000 0.075000 0.996587 
0.600000 0.093750 0.996823 
0.600000 0.112500 0.997050 
0.600000 0.131250 0.997270 
0.600000 0.150000 0.997481 
0.600000 0.168750 0.997684 
0.600000 0.187500 0.997879 
0.600000 0.206250 0.998065 
0.600000 0.225000 0.998243 
0.600000 0.243750 0.998412 
0.600000 0.262500 0.998571 
0.600000 0.281250 0.998722 
0.600000 0.300000 0.998864 
0.600000 0.318750 0.998996 
0.600000 0.337500 0.999118 
0.600000 0.356250 0.999230 
0.600000 0.375000 0.999333 
0.600000 0.393750 0.999425 
0.600000 0.412500 0.999508 
0.600000 0.431250 0.999579 
0.600000 0.450000 0.999640 
0.600000 0.468750 0.999690 
0.600000 0.487500 0.999729 
0.600000 0.506250 0.999756 
0.600000 0.525000 0.999772 
0.600000 0.543750 0.999777 
0.600000 0.562500 0.999769 
0.600000 0.581250 0.999749 
0.600000 0.600000 0.999717 
0.600000 0.618750 0.999672 
0.600000 0.637500 0.999614 
0.600000 0.656250 0.999543 
0.600000 0.675000 0.999459 
0.600000 0.693750 0.999361 
0.600000 0.712500 0.999249 
0.600000 0.731250 0.999122 
0.600000 0.750000 0.998982 
0.600000 0.768750 0.998826 
0.600000 0.787500 0.998656 
0.600000 0.806250 0.998470 
0.600000 0.825000 0.998269 
0.600000 0.843750 0.998051 
0.600000 0.862500 0.997818 
0.600000 0.881250 0.997567 
0.600000 0.900000 0.997300 
0.600000 0.918750 0.997015 
0.600000 0.937500 0.996712 
0.600000 0.956250 0.996392 
0.600000 0.975000 0.996053 
0.600000 0.993750 0.995695 
0.600000 1.012500 0.995318 
0.600000 1.031250 0.994921 
0.600000 1.050000 0.994504 
0.600000 1.068750 0.994066 
0.600000 1.087500 0.993608 
0.600000 1.106250 0.993127 
0.600000 1.125000 0.992625 
0.600000 1.143750 0.992101 
0.600000 1.162500 0.991553 
0.600000 1.181250 0.990982 
0.600000 1.200000 0.990386 
0.612500 0.018750 0.995673 
0.612500 0.037500 0.995936 
0.612500 0.056250 0.996191 
0.612500 0.075000 0.996438 
0.612500 0.093750 0.996678 
0.612500 0.112500 0.996910 
0.612500 0.131250 0.997134 
0.612500 0.150000 0.997350 
0.612500 0.168750 0.997558 
0.612500 0.187500 0.997758 
0.612500 0.206250 0.997949 
0.612500 0.225000 0.998132 
0.612500 0.243750 0.998306 
0.612500 0.262500 0.998471 
0.612500 0.281250 0.998627 
0.612500 0.300000 0.998774 
0.612500 0.318750 0.998912 
0.612500 0.337500 0.999040 
0.612500 0.356250 0.999158 
0.612500 0.375000 0.999267 
0.612500 0.393750 0.999365 
0.612500 0.412500 0.999453 
0.612500 0.431250 0.999531 
0.612500 0.450000 0.999598 
0.612500 0.468750 0.999655 
0.612500 0.487500 0.999700 
0.612500 0.506250 0.999735 
0.612500 0.525000 0.999757 
0.612500 0.543750 0.999769 
0.612500 0.562500 0.999768 
0.612500 0.581250 0.999756 
0.612500 0.600000 0.999731 
0.612500 0.618750 0.999693 
0.612500 0.637500 0.999643 
0.612500 0.656250 0.999580 
0.612500 0.675000 0.999503 
0.612500 0.693750 0.999414 
0.612500 0.712500 0.999310 
0.612500 0.731250 0.999192 
0.612500 0.750000 0.999060 
0.612500 0.768750 0.998914 
0.612500 0.787500 0.998752 
0.612500 0.806250 0.998576 
0.612500 0.825000 0.998383 
0.612500 0.843750 0.998176 
0.612500 0.862500 0.997952 
0.612500 0.881250 0.997711 
0.612500 0.900000 0.997454 
0.612500 0.918750 0.997179 
0.612500 0.937500 0.996888 
0.612500 0.956250 0.996578 
0.612500 0.975000 0.996250 
0.612500 0.993750 0.995903 
0.612500 1.012500 0.995538 
0.612500 1.031250 0.995153 
0.612500 1.050000 0.994748 
0.612500 1.068750 0.994322 
0.612500 1.087500 0.993876 
0.612500 1.106250 0.993409 
0.612500 1.125000 0.992920 
0.612500 1.143750 0.992409 
0.612500 1.162500 0.991875 
0.612500 1.181250 0.991318 
0.612500 1.200000 0.990737 
0.625000 0.018750 0.995508 
0.625000 0.037500 0.995775 
0.625000 0.056250 0.996034 
0.625000 0.075000 0.996286 
0.625000 0.093750 0.996530 
0.625000 0.112500 0.996766 
0.625000 0.131250 0.996995 
0.625000 0.150000 0.997216 
0.625000 0.168750 0.997429 
0.625000 0.187500 0.997634 
0.625000 0.206250 0.997830 
0.625000 0.225000 0.998018 
0.625000 0.243750 0.998197 
0.625000 0.262500 0.998368 
0.625000 0.281250 0.998529 
0.625000 0.300000 0.998681 
0.625000 0.318750 0.998824 
0.625000 0.337500 0.998958 
0.625000 0.356250 0.999082 
0.625000 0.375000 0.999197 
0.625000 0.393750 0.999301 
0.625000 0.412500 0.999395 
0.625000 0.431250 0.999479 
0.625000 0.450000 0.999553 
0.625000 0.468750 0.999616 
0.625000 0.487500 0.999668 
0.625000 0.506250 0.999709 
0.625000 0.525000 0.999738 
0.625000 0.543750 0.999757 
0.625000 0.562500 0.999763 
0.625000 0.581250 0.999758 
0.625000 0.600000 0.999740 
0.625000 0.618750 0.999710 
0.625000 0.637500 0.999667 
0.625000 0.656250 0.999612 
0.625000 0.675000 0.999544 
0.625000 0.693750 0.999462 
0.625000 0.712500 0.999366 
0.625000 0.731250 0.999257 
0.625000 0.750000 0.999134 
0.625000 0.768750 0.998996 
0.625000 0.787500 0.998843 
0.625000 0.806250 0.998675 
0.625000 0.825000 0.998493 
0.625000 0.843750 0.998294 
0.625000 0.862500 0.998080 
0.625000 0.881250 0.997849 
0.625000 0.900000 0.997602 
0.625000 0.918750 0.997338 
0.625000 0.937500 0.997056 
0.625000 0.956250 0.996757 
0.625000 0.975000 0.996440 
0.625000 0.993750 0.996105 
0.625000 1.012500 0.995751 
0.625000 1.031250 0.995377 
0.625000 1.050000 0.994984 
0.625000 1.068750 0.994571 
0.625000 1.087500 0.994137 
0.625000 1.106250 0.993683 
0.625000 1.125000 0.993207 
0.625000 1.143750 0.992709 
0.625000 1.162500 0.992189 
0.625000 1.181250 0.991646 
0.625000 1.200000 0.991079 
0.637500 0.018750 0.995340 
0.637500 0.037500 0.995611 
0.637500 0.056250 0.995874 
0.637500 0.075000 0.996131 
0.637500 0.093750 0.996379 
0.637500 0.112500 0.996621 
0.637500 0.131250 0.996854 
0.637500 0.150000 0.997080 
0.637500 0.168750 0.997297 
0.637500 0.187500 0.997507 
0.637500 0.206250 0.997708 
0.637500 0.225000 0.997901 
0.637500 0.243750 0.998085 
0.637500 0.262500 0.998261 
0.637500 0.281250 0.998427 
0.637500 0.300000 0.998585 
0.637500 0.318750 0.998734 
0.637500 0.337500 0.998873 
0.637500 0.356250 0.999003 
0.637500 0.375000 0.999123 
0.637500 0.393750 0.999233 
0.637500 0.412500 0.999334 
0.637500 0.431250 0.999424 
0.637500 0.450000 0.999504 
0.637500 0.468750 0.999573 
0.637500 0.487500 0.999631 
0.637500 0.506250 0.999679 
0.637500 0.525000 0.999715 
0.637500 0.543750 0.999740 
0.637500 0.562500 0.999754 
0.637500 0.581250 0.999755 
0.637500 0.600000 0.999745 
0.637500 0.618750 0.999722 
0.637500 0.637500 0.999687 
0.637500 0.656250 0.999639 
0.637500 0.675000 0.999579 
0.637500 0.693750 0.999505 
0.637500 0.712500 0.999418 
0.637500 0.731250 0.999317 
0.637500 0.750000 0.999201 
0.637500 0.768750 0.999072 
0.637500 0.787500 0.998928 
0.637500 0.806250 0.998770 
0.637500 0.825000 0.998596 
0.637500 0.843750 0.998407 
0.637500 0.862500 0.998202 
0.637500 0.881250 0.997981 
0.637500 0.900000 0.997744 
0.637500 0.918750 0.997490 
0.637500 0.937500 0.997219 
0.637500 0.956250 0.996930 
0.637500 0.975000 0.996624 
0.637500 0.993750 0.996300 
0.637500 1.012500 0.995957 
0.637500 1.031250 0.995595 
0.637500 1.050000 0.995213 
0.637500 1.068750 0.994812 
0.637500 1.087500 0.994391 
0.637500 1.106250 0.993949 
0.637500 1.125000 0.993486 
0.637500 1.143750 0.993001 
0.637500 1.162500 0.992495 
0.637500 1.181250 0.991965 
0.637500 1.200000 0.991413 
0.650000 0.018750 0.995170 
0.650000 0.037500 0.995445 
0.650000 0.056250 0.995712 
0.650000 0.075000 0.995973 
0.650000 0.093750 0.996226 
0.650000 0.112500 0.996472 
0.650000 0.131250 0.996710 
0.650000 0.150000 0.996940 
0.650000 0.168750 0.997162 
0.650000 0.187500 0.997377 
0.650000 0.206250 0.997583 
0.650000 0.225000 0.997781 
0.650000 0.243750 0.997970 
0.650000 0.262500 0.998151 
0.650000 0.281250 0.998323 
0.650000 0.300000 0.998486 
0.650000 0.318750 0.998640 
0.650000 0.337500 0.998785 
0.650000 0.356250 0.998920 
0.650000 0.375000 0.999046 
0.650000 0.393750 0.999162 
0.650000 0.412500 0.999268 
0.650000 0.431250 0.999365 
0.650000 0.450000 0.999451 
0.650000 0.468750 0.999526 
0.650000 0.487500 0.999591 
0.650000 0.506250 0.999645 
0.650000 0.525000 0.999688 
0.650000 0.543750 0.999720 
0.650000 0.562500 0.999740 
0.650000 0.581250 0.999749 
0.650000 0.600000 0.999745 
0.650000 0.618750 0.999730 
0.650000 0.637500 0.999702 
0.650000 0.656250 0.999662 
0.650000 0.675000 0.999609 
0.650000 0.693750 0.999543 
0.650000 0.712500 0.999464 
0.650000 0.731250 0.999371 
0.650000 0.750000 0.999264 
0.650000 0.768750 0.999144 
0.650000 0.787500 0.999009 
0.650000 0.806250 0.998859 
0.650000 0.825000 0.998694 
0.650000 0.843750 0.998514 
0.650000 0.862500 0.998319 
0.650000 0.881250 0.998107 
0.650000 0.900000 0.997880 
0.650000 0.918750 0.997636 
0.650000 0.937500 0.997375 
0.650000 0.956250 0.997097 
0.650000 0.975000 0.996801 
0.650000 0.993750 0.996488 
0.650000 1.012500 0.996156 
0.650000 1.031250 0.995805 
0.650000 1.050000 0.995436 
0.650000 1.068750 0.995046 
0.650000 1.087500 0.994637 
0.650000 1.106250 0.994208 
0.650000 1.125000 0.993757 
0.650000 1.143750 0.993286 
0.650000 1.162500 0.992792 
0.650000 1.181250 0.992276 
0.650000 1.200000 0.991738 
0.662500 0.018750 0.994997 
0.662500 0.037500 0.995276 
0.662500 0.056250 0.995548 
0.662500 0.075000 0.995813 
0.662500 0.093750 0.996070 
0.662500 0.112500 0.996320 
0.662500 0.131250 0.996563 
0.662500 0.150000 0.996797 
0.662500 0.168750 0.997024 
0.662500 0.187500 0.997244 
0.662500 0.206250 0.997455 
0.662500 0.225000 0.997657 
0.662500 0.243750 0.997852 
0.662500 0.262500 0.998038 
0.662500 0.281250 0.998215 
0.662500 0.300000 0.998383 
0.662500 0.318750 0.998543 
0.662500 0.337500 0.998693 
0.662500 0.356250 0.998834 
0.662500 0.375000 0.998965 
0.662500 0.393750 0.999087 
0.662500 0.412500 0.999200 
0.662500 0.431250 0.999302 
0.662500 0.450000 0.999394 
0.662500 0.468750 0.999475 
0.662500 0.487500 0.999547 
0.662500 0.506250 0.999607 
0.662500 0.525000 0.999657 
0.662500 0.543750 0.999695 
0.662500 0.562500 0.999722 
0.662500 0.581250 0.999738 
0.662500 0.600000 0.999742 
0.662500 0.618750 0.999733 
0.662500 0.637500 0.999713 
0.662500 0.656250 0.999680 
0.662500 0.675000 0.999635 
0.662500 0.693750 0.999577 
0.662500 0.712500 0.999505 
0.662500 0.731250 0.999421 
0.662500 0.750000 0.999322 
0.662500 0.768750 0.999210 
0.662500 0.787500 0.999083 
0.662500 0.806250 0.998942 
0.662500 0.825000 0.998787 
0.662500 0.843750 0.998616 
0.662500 0.862500 0.998430 
0.662500 0.881250 0.998228 
0.662500 0.900000 0.998010 
0.662500 0.918750 0.997776 
0.662500 0.937500 0.997525 
0.662500 0.956250 0.997257 
0.662500 0.975000 0.996972 
0.662500 0.993750 0.996669 
0.662500 1.012500 0.996348 
0.662500 1.031250 0.996009 
0.662500 1.050000 0.995651 
0.662500 1.068750 0.995273 
0.662500 1.087500 0.994876 
0.662500 1.106250 0.994459 
0.662500 1.125000 0.994021 
0.662500 1.143750 0.993562 
0.662500 1.162500 0.993082 
0.662500 1.181250 0.992579 
0.662500 1.200000 0.992054 
0.675000 0.018750 0.994821 
0.675000 0.037500 0.995104 
0.675000 0.056250 0.995381 
0.675000 0.075000 0.995650 
0.675000 0.093750 0.995911 
0.675000 0.112500 0.996166 
0.675000 0.131250 0.996413 
0.675000 0.150000 0.996652 
0.675000 0.168750 0.996884 
0.675000 0.187500 0.997108 
0.675000 0.206250 0.997323 
0.675000 0.225000 0.997531 
0.675000 0.243750 0.997730 
0.675000 0.262500 0.997921 
0.675000 0.281250 0.998104 
0.675000 0.300000 0.998277 
0.675000 0.318750 0.998442 
0.675000 0.337500 0.998598 
0.675000 0.356250 0.998744 
0.675000 0.375000 0.998881 
0.675000 0.393750 0.999009 
0.675000 0.412500 0.999127 
0.675000 0.431250 0.999235 
0.675000 0.450000 0.999333 
0.675000 0.468750 0.999421 
0.675000 0.487500 0.999498 
0.675000 0.506250 0.999565 
0.675000 0.525000 0.999621 
0.675000 0.543750 0.999666 
0.675000 0.562500 0.999700 
0.675000 0.581250 0.999723 
0.675000 0.600000 0.999733 
0.675000 0.618750 0.999732 
0.675000 0.637500 0.999719 
0.675000 0.656250 0.999694 
0.675000 0.675000 0.999656 
0.675000 0.693750 0.999606 
0.675000 0.712500 0.999542 
0.675000 0.731250 0.999465 
0.675000 0.750000 0.999375 
0.675000 0.768750 0.999271 
0.675000 0.787500 0.999153 
0.675000 0.806250 0.999021 
0.675000 0.825000 0.998874 
0.675000 0.843750 0.998712 
0.675000 0.862500 0.998535 
0.675000 0.881250 0.998342 
0.675000 0.900000 0.998134 
0.675000 0.918750 0.997910 
0.675000 0.937500 0.997669 
0.675000 0.956250 0.997411 
0.675000 0.975000 0.997136 
0.675000 0.993750 0.996844 
0.675000 1.012500 0.996534 
0.675000 1.031250 0.996206 
0.675000 1.050000 0.995859 
0.675000 1.068750 0.995493 
0.675000 1.087500 0.995108 
0.675000 1.106250 0.994702 
0.675000 1.125000 0.994277 
0.675000 1.143750 0.993831 
0.675000 1.162500 0.993363 
0.675000 1.181250 0.992874 
0.675000 1.200000 0.992363 
0.687500 0.018750 0.994643 
0.687500 0.037500 0.994930 
0.687500 0.056250 0.995211 
0.687500 0.075000 0.995484 
0.687500 0.093750 0.995750 
0.687500 0.112500 0.996009 
0.687500 0.131250 0.996260 
0.687500 0.150000 0.996504 
0.687500 0.168750 0.996740 
0.687500 0.187500 0.996969 
0.687500 0.206250 0.997189 
0.687500 0.225000 0.997402 
0.687500 0.243750 0.997606 
0.687500 0.262500 0.997802 
0.687500 0.281250 0.997989 
0.687500 0.300000 0.998168 
0.687500 0.318750 0.998338 
0.687500 0.337500 0.998499 
0.687500 0.356250 0.998651 
0.687500 0.375000 0.998794 
0.687500 0.393750 0.998927 
0.687500 0.412500 0.999051 
0.687500 0.431250 0.999165 
0.687500 0.450000 0.999269 
0.687500 0.468750 0.999363 
0.687500 0.487500 0.999446 
0.687500 0.506250 0.999520 
0.687500 0.525000 0.999582 
0.687500 0.543750 0.999634 
0.687500 0.562500 0.999674 
0.687500 0.581250 0.999703 
0.687500 0.600000 0.999721 
0.687500 0.618750 0.999727 
0.687500 0.637500 0.999721 
0.687500 0.656250 0.999703 
0.687500 0.675000 0.999673 
0.687500 0.693750 0.999630 
