deltaH: 0.175781
0.568750 0.103125 0.999515 
0.568750 0.112500 0.999554 
0.568750 0.121875 0.999591 
0.568750 0.131250 0.999625 
0.568750 0.140625 0.999656 
0.568750 0.150000 0.999685 
0.568750 0.159375 0.999712 
0.568750 0.168750 0.999736 
0.568750 0.178125 0.999757 
0.568750 0.187500 0.999776 
0.568750 0.196875 0.999792 
0.568750 0.206250 0.999805 
0.568750 0.215625 0.999816 
0.568750 0.225000 0.999824 
0.568750 0.234375 0.999830 
0.568750 0.243750 0.999832 
0.568750 0.253125 0.999832 
0.568750 0.262500 0.999829 
0.568750 0.271875 0.999824 
0.568750 0.281250 0.999815 
0.568750 0.290625 0.999804 
0.568750 0.300000 0.999790 
0.568750 0.309375 0.999773 
0.568750 0.318750 0.999753 
0.568750 0.328125 0.999730 
0.568750 0.337500 0.999704 
0.568750 0.346875 0.999675 
0.568750 0.356250 0.999643 
0.568750 0.365625 0.999608 
0.568750 0.375000 0.999570 
0.568750 0.384375 0.999529 
0.568750 0.393750 0.999484 
0.568750 0.403125 0.999437 
0.568750 0.412500 0.999386 
0.568750 0.421875 0.999332 
0.568750 0.431250 0.999275 
0.568750 0.440625 0.999215 
0.568750 0.450000 0.999151 
0.568750 0.459375 0.999085 
0.568750 0.468750 0.999014 
0.568750 0.478125 0.998941 
0.568750 0.487500 0.998864 
0.568750 0.496875 0.998783 
0.568750 0.506250 0.998699 
0.568750 0.515625 0.998612 
0.568750 0.525000 0.998521 
0.568750 0.534375 0.998426 
0.568750 0.543750 0.998328 
0.568750 0.553125 0.998226 
0.568750 0.562500 0.998121 
0.568750 0.571875 0.998012 
0.568750 0.581250 0.997899 
0.568750 0.590625 0.997782 
0.568750 0.600000 0.997662 
0.568750 0.609375 0.997538 
0.568750 0.618750 0.997410 
0.568750 0.628125 0.997278 
0.568750 0.637500 0.997142 
0.568750 0.646875 0.997002 
0.568750 0.656250 0.996858 
0.568750 0.665625 0.996711 
0.568750 0.675000 0.996559 
0.568750 0.684375 0.996403 
0.568750 0.693750 0.996242 
0.568750 0.703125 0.996078 
0.568750 0.712500 0.995909 
0.568750 0.721875 0.995737 
0.568750 0.731250 0.995559 
0.568750 0.740625 0.995378 
0.568750 0.750000 0.995192 
0.568750 0.759375 0.995002 
0.568750 0.768750 0.994807 
0.568750 0.778125 0.994608 
0.568750 0.787500 0.994404 
0.568750 0.796875 0.994195 
0.568750 0.806250 0.993982 
0.568750 0.815625 0.993764 
0.568750 0.825000 0.993542 
0.568750 0.834375 0.993315 
0.568750 0.843750 0.993083 
0.568750 0.853125 0.992845 
0.568750 0.862500 0.992604 
0.568750 0.871875 0.992357 
0.568750 0.881250 0.992105 
0.568750 0.890625 0.991848 
0.568750 0.900000 0.991586 
0.568750 0.909375 0.991318 
0.568750 0.918750 0.991046 
0.568750 0.928125 0.990768 
0.568750 0.937500 0.990485 
0.568750 0.946875 0.990196 
0.568750 0.956250 0.989903 
0.568750 0.965625 0.989603 
0.568750 0.975000 0.989298 
0.568750 0.984375 0.988988 
0.568750 0.993750 0.988671 
0.568750 1.003125 0.988349 
0.568750 1.012500 0.988022 
0.568750 1.021875 0.987688 
0.568750 1.031250 0.987349 
0.568750 1.040625 0.987003 
0.568750 1.050000 0.986652 
0.568750 1.059375 0.986294 
0.568750 1.068750 0.985930 
0.568750 1.078125 0.985560 
0.568750 1.087500 0.985184 
0.568750 1.096875 0.984801 
0.568750 1.106250 0.984413 
0.568750 1.115625 0.984017 
0.568750 1.125000 0.983615 
0.568750 1.134375 0.983206 
0.568750 1.143750 0.982791 
0.568750 1.153125 0.982368 
0.568750 1.162500 0.981939 
0.568750 1.171875 0.981503 
0.568750 1.181250 0.981060 
0.568750 1.190625 0.980610 
0.568750 1.200000 0.980153 
0.575000 0.009375 0.998953 
0.575000 0.018750 0.999017 
0.575000 0.028125 0.999078 
0.575000 0.037500 0.999137 
0.575000 0.046875 0.999194 
0.575000 0.056250 0.999249 
0.575000 0.065625 0.999301 
0.575000 0.075000 0.999351 
0.575000 0.084375 0.999399 
0.575000 0.093750 0.999444 
0.575000 0.103125 0.999487 
0.575000 0.112500 0.999527 
0.575000 0.121875 0.999565 
0.575000 0.131250 0.999601 
0.575000 0.140625 0.999634 
0.575000 0.150000 0.999664 
0.575000 0.159375 0.999692 
0.575000 0.168750 0.999718 
0.575000 0.178125 0.999741 
0.575000 0.187500 0.999761 
0.575000 0.196875 0.999779 
0.575000 0.206250 0.999794 
0.575000 0.215625 0.999806 
0.575000 0.225000 0.999816 
0.575000 0.234375 0.999823 
0.575000 0.243750 0.999827 
0.575000 0.253125 0.999828 
0.575000 0.262500 0.999827 
0.575000 0.271875 0.999823 
0.575000 0.281250 0.999816 
0.575000 0.290625 0.999807 
0.575000 0.300000 0.999794 
0.575000 0.309375 0.999779 
0.575000 0.318750 0.999761 
0.575000 0.328125 0.999739 
0.575000 0.337500 0.999715 
0.575000 0.346875 0.999688 
0.575000 0.356250 0.999658 
0.575000 0.365625 0.999625 
0.575000 0.375000 0.999588 
0.575000 0.384375 0.999549 
0.575000 0.393750 0.999507 
0.575000 0.403125 0.999461 
0.575000 0.412500 0.999412 
0.575000 0.421875 0.999360 
0.575000 0.431250 0.999305 
0.575000 0.440625 0.999247 
0.575000 0.450000 0.999185 
0.575000 0.459375 0.999120 
0.575000 0.468750 0.999052 
0.575000 0.478125 0.998980 
0.575000 0.487500 0.998905 
0.575000 0.496875 0.998827 
0.575000 0.506250 0.998745 
0.575000 0.515625 0.998660 
0.575000 0.525000 0.998571 
0.575000 0.534375 0.998478 
0.575000 0.543750 0.998382 
0.575000 0.553125 0.998283 
0.575000 0.562500 0.998179 
0.575000 0.571875 0.998072 
0.575000 0.581250 0.997962 
0.575000 0.590625 0.997848 
0.575000 0.600000 0.997729 
0.575000 0.609375 0.997607 
0.575000 0.618750 0.997482 
0.575000 0.628125 0.997352 
0.575000 0.637500 0.997219 
0.575000 0.646875 0.997081 
0.575000 0.656250 0.996940 
0.575000 0.665625 0.996794 
0.575000 0.675000 0.996645 
0.575000 0.684375 0.996491 
0.575000 0.693750 0.996333 
0.575000 0.703125 0.996172 
0.575000 0.712500 0.996006 
0.575000 0.721875 0.995835 
0.575000 0.731250 0.995661 
0.575000 0.740625 0.995482 
0.575000 0.750000 0.995298 
0.575000 0.759375 0.995111 
0.575000 0.768750 0.994919 
0.575000 0.778125 0.994722 
0.575000 0.787500 0.994521 
0.575000 0.796875 0.994315 
0.575000 0.806250 0.994105 
0.575000 0.815625 0.993890 
0.575000 0.825000 0.993670 
0.575000 0.834375 0.993446 
0.575000 0.843750 0.993216 
0.575000 0.853125 0.992982 
0.575000 0.862500 0.992743 
0.575000 0.871875 0.992499 
0.575000 0.881250 0.992250 
0.575000 0.890625 0.991996 
0.575000 0.900000 0.991737 
0.575000 0.909375 0.991473 
0.575000 0.918750 0.991204 
0.575000 0.928125 0.990929 
0.575000 0.937500 0.990649 
0.575000 0.946875 0.990364 
0.575000 0.956250 0.990073 
0.575000 0.965625 0.989777 
0.575000 0.975000 0.989475 
0.575000 0.984375 0.989168 
0.575000 0.993750 0.988855 
0.575000 1.003125 0.988537 
0.575000 1.012500 0.988212 
0.575000 1.021875 0.987882 
0.575000 1.031250 0.987546 
0.575000 1.040625 0.987204 
0.575000 1.050000 0.986857 
0.575000 1.059375 0.986503 
0.575000 1.068750 0.986143 
0.575000 1.078125 0.985776 
0.575000 1.087500 0.985404 
0.575000 1.096875 0.985025 
0.575000 1.106250 0.984640 
0.575000 1.115625 0.984248 
0.575000 1.125000 0.983850 
0.575000 1.134375 0.983445 
0.575000 1.143750 0.983034 
0.575000 1.153125 0.982616 
0.575000 1.162500 0.982191 
0.575000 1.171875 0.981759 
0.575000 1.181250 0.981320 
0.575000 1.190625 0.980874 
0.575000 1.200000 0.980421 
0.581250 0.009375 0.998910 
0.581250 0.018750 0.998975 
0.581250 0.028125 0.999038 
0.581250 0.037500 0.999099 
0.581250 0.046875 0.999157 
0.581250 0.056250 0.999213 
0.581250 0.065625 0.999267 
0.581250 0.075000 0.999318 
0.581250 0.084375 0.999367 
0.581250 0.093750 0.999414 
0.581250 0.103125 0.999458 
0.581250 0.112500 0.999500 
0.581250 0.121875 0.999539 
0.581250 0.131250 0.999576 
0.581250 0.140625 0.999611 
0.581250 0.150000 0.999643 
0.581250 0.159375 0.999672 
0.581250 0.168750 0.999699 
0.581250 0.178125 0.999723 
0.581250 0.187500 0.999745 
0.581250 0.196875 0.999764 
0.581250 0.206250 0.999781 
0.581250 0.215625 0.999795 
0.581250 0.225000 0.999806 
0.581250 0.234375 0.999815 
0.581250 0.243750 0.999821 
0.581250 0.253125 0.999824 
0.581250 0.262500 0.999824 
0.581250 0.271875 0.999822 
0.581250 0.281250 0.999817 
0.581250 0.290625 0.999809 
0.581250 0.300000 0.999798 
0.581250 0.309375 0.999784 
0.581250 0.318750 0.999768 
0.581250 0.328125 0.999748 
0.581250 0.337500 0.999726 
0.581250 0.346875 0.999700 
0.581250 0.356250 0.999672 
0.581250 0.365625 0.999640 
0.581250 0.375000 0.999606 
0.581250 0.384375 0.999569 
0.581250 0.393750 0.999528 
0.581250 0.403125 0.999484 
0.581250 0.412500 0.999437 
0.581250 0.421875 0.999387 
0.581250 0.431250 0.999334 
0.581250 0.440625 0.999278 
0.581250 0.450000 0.999218 
0.581250 0.459375 0.999155 
0.581250 0.468750 0.999088 
0.581250 0.478125 0.999019 
0.581250 0.487500 0.998946 
0.581250 0.496875 0.998869 
0.581250 0.506250 0.998789 
0.581250 0.515625 0.998706 
0.581250 0.525000 0.998619 
0.581250 0.534375 0.998529 
0.581250 0.543750 0.998435 
0.581250 0.553125 0.998338 
0.581250 0.562500 0.998237 
0.581250 0.571875 0.998132 
0.581250 0.581250 0.998023 
0.581250 0.590625 0.997911 
0.581250 0.600000 0.997795 
0.581250 0.609375 0.997676 
0.581250 0.618750 0.997552 
0.581250 0.628125 0.997425 
0.581250 0.637500 0.997294 
0.581250 0.646875 0.997159 
0.581250 0.656250 0.997020 
0.581250 0.665625 0.996877 
0.581250 0.675000 0.996729 
0.581250 0.684375 0.996578 
0.581250 0.693750 0.996423 
0.581250 0.703125 0.996264 
0.581250 0.712500 0.996100 
0.581250 0.721875 0.995932 
0.581250 0.731250 0.995760 
0.581250 0.740625 0.995584 
0.581250 0.750000 0.995403 
0.581250 0.759375 0.995218 
0.581250 0.768750 0.995029 
0.581250 0.778125 0.994835 
0.581250 0.787500 0.994636 
0.581250 0.796875 0.994433 
0.581250 0.806250 0.994226 
0.581250 0.815625 0.994013 
0.581250 0.825000 0.993796 
0.581250 0.834375 0.993575 
0.581250 0.843750 0.993348 
0.581250 0.853125 0.993117 
0.581250 0.862500 0.992881 
0.581250 0.871875 0.992640 
0.581250 0.881250 0.992394 
0.581250 0.890625 0.992143 
0.581250 0.900000 0.991887 
0.581250 0.909375 0.991626 
0.581250 0.918750 0.991360 
0.581250 0.928125 0.991088 
0.581250 0.937500 0.990811 
0.581250 0.946875 0.990529 
0.581250 0.956250 0.990242 
0.581250 0.965625 0.989949 
0.581250 0.975000 0.989650 
0.581250 0.984375 0.989347 
0.581250 0.993750 0.989037 
0.581250 1.003125 0.988722 
0.581250 1.012500 0.988401 
0.581250 1.021875 0.988074 
0.581250 1.031250 0.987742 
0.581250 1.040625 0.987404 
0.581250 1.050000 0.987059 
0.581250 1.059375 0.986709 
0.581250 1.068750 0.986353 
0.581250 1.078125 0.985990 
0.581250 1.087500 0.985621 
0.581250 1.096875 0.985246 
0.581250 1.106250 0.984865 
0.581250 1.115625 0.984477 
0.581250 1.125000 0.984083 
0.581250 1.134375 0.983682 
0.581250 1.143750 0.983275 
0.581250 1.153125 0.982860 
0.581250 1.162500 0.982439 
0.581250 1.171875 0.982012 
0.581250 1.181250 0.981577 
0.581250 1.190625 0.981135 
0.581250 1.200000 0.980686 
0.587500 0.009375 0.998866 
0.587500 0.018750 0.998933 
0.587500 0.028125 0.998997 
0.587500 0.037500 0.999059 
0.587500 0.046875 0.999119 
0.587500 0.056250 0.999176 
0.587500 0.065625 0.999231 
0.587500 0.075000 0.999284 
0.587500 0.084375 0.999334 
0.587500 0.093750 0.999382 
0.587500 0.103125 0.999428 
0.587500 0.112500 0.999471 
0.587500 0.121875 0.999512 
0.587500 0.131250 0.999550 
0.587500 0.140625 0.999586 
0.587500 0.150000 0.999620 
0.587500 0.159375 0.999651 
0.587500 0.168750 0.999679 
0.587500 0.178125 0.999705 
0.587500 0.187500 0.999728 
0.587500 0.196875 0.999749 
0.587500 0.206250 0.999767 
0.587500 0.215625 0.999783 
0.587500 0.225000 0.999796 
0.587500 0.234375 0.999806 
0.587500 0.243750 0.999813 
0.587500 0.253125 0.999818 
0.587500 0.262500 0.999820 
0.587500 0.271875 0.999819 
0.587500 0.281250 0.999816 
0.587500 0.290625 0.999809 
0.587500 0.300000 0.999800 
0.587500 0.309375 0.999788 
0.587500 0.318750 0.999773 
0.587500 0.328125 0.999756 
0.587500 0.337500 0.999735 
0.587500 0.346875 0.999711 
0.587500 0.356250 0.999685 
0.587500 0.365625 0.999655 
0.587500 0.375000 0.999623 
0.587500 0.384375 0.999587 
0.587500 0.393750 0.999548 
0.587500 0.403125 0.999506 
0.587500 0.412500 0.999461 
0.587500 0.421875 0.999413 
0.587500 0.431250 0.999362 
0.587500 0.440625 0.999307 
0.587500 0.450000 0.999249 
0.587500 0.459375 0.999188 
0.587500 0.468750 0.999124 
0.587500 0.478125 0.999056 
0.587500 0.487500 0.998985 
0.587500 0.496875 0.998911 
0.587500 0.506250 0.998833 
0.587500 0.515625 0.998752 
0.587500 0.525000 0.998667 
0.587500 0.534375 0.998579 
0.587500 0.543750 0.998487 
0.587500 0.553125 0.998392 
0.587500 0.562500 0.998293 
0.587500 0.571875 0.998190 
0.587500 0.581250 0.998084 
0.587500 0.590625 0.997974 
0.587500 0.600000 0.997860 
0.587500 0.609375 0.997743 
0.587500 0.618750 0.997622 
0.587500 0.628125 0.997497 
0.587500 0.637500 0.997368 
0.587500 0.646875 0.997235 
0.587500 0.656250 0.997098 
0.587500 0.665625 0.996957 
0.587500 0.675000 0.996813 
0.587500 0.684375 0.996664 
0.587500 0.693750 0.996511 
0.587500 0.703125 0.996354 
0.587500 0.712500 0.996193 
0.587500 0.721875 0.996028 
0.587500 0.731250 0.995858 
0.587500 0.740625 0.995684 
0.587500 0.750000 0.995506 
0.587500 0.759375 0.995324 
0.587500 0.768750 0.995137 
0.587500 0.778125 0.994946 
0.587500 0.787500 0.994750 
0.587500 0.796875 0.994550 
0.587500 0.806250 0.994345 
0.587500 0.815625 0.994135 
0.587500 0.825000 0.993921 
0.587500 0.834375 0.993702 
0.587500 0.843750 0.993479 
0.587500 0.853125 0.993250 
0.587500 0.862500 0.993017 
0.587500 0.871875 0.992779 
0.587500 0.881250 0.992536 
0.587500 0.890625 0.992288 
0.587500 0.900000 0.992035 
0.587500 0.909375 0.991777 
0.587500 0.918750 0.991514 
0.587500 0.928125 0.991245 
0.587500 0.937500 0.990972 
0.587500 0.946875 0.990693 
0.587500 0.956250 0.990408 
0.587500 0.965625 0.990119 
0.587500 0.975000 0.989824 
0.587500 0.984375 0.989523 
0.587500 0.993750 0.989217 
0.587500 1.003125 0.988905 
0.587500 1.012500 0.988588 
0.587500 1.021875 0.988265 
0.587500 1.031250 0.987936 
0.587500 1.040625 0.987601 
0.587500 1.050000 0.987260 
0.587500 1.059375 0.986913 
0.587500 1.068750 0.986560 
0.587500 1.078125 0.986202 
0.587500 1.087500 0.985837 
0.587500 1.096875 0.985465 
0.587500 1.106250 0.985088 
0.587500 1.115625 0.984704 
0.587500 1.125000 0.984313 
0.587500 1.134375 0.983916 
0.587500 1.143750 0.983513 
0.587500 1.153125 0.983103 
0.587500 1.162500 0.982686 
0.587500 1.171875 0.982262 
0.587500 1.181250 0.981832 
0.587500 1.190625 0.981394 
0.587500 1.200000 0.980949 
0.593750 0.009375 0.998822 
0.593750 0.018750 0.998890 
0.593750 0.028125 0.998955 
0.593750 0.037500 0.999019 
0.593750 0.046875 0.999080 
0.593750 0.056250 0.999138 
0.593750 0.065625 0.999195 
0.593750 0.075000 0.999249 
0.593750 0.084375 0.999301 
0.593750 0.093750 0.999350 
0.593750 0.103125 0.999397 
0.593750 0.112500 0.999442 
0.593750 0.121875 0.999484 
0.593750 0.131250 0.999524 
0.593750 0.140625 0.999561 
0.593750 0.150000 0.999596 
0.593750 0.159375 0.999629 
0.593750 0.168750 0.999658 
0.593750 0.178125 0.999686 
0.593750 0.187500 0.999711 
0.593750 0.196875 0.999733 
0.593750 0.206250 0.999753 
0.593750 0.215625 0.999770 
0.593750 0.225000 0.999784 
0.593750 0.234375 0.999796 
0.593750 0.243750 0.999805 
0.593750 0.253125 0.999811 
0.593750 0.262500 0.999815 
0.593750 0.271875 0.999816 
0.593750 0.281250 0.999814 
0.593750 0.290625 0.999809 
0.593750 0.300000 0.999802 
0.593750 0.309375 0.999791 
0.593750 0.318750 0.999778 
0.593750 0.328125 0.999762 
0.593750 0.337500 0.999743 
0.593750 0.346875 0.999721 
0.593750 0.356250 0.999697 
0.593750 0.365625 0.999669 
0.593750 0.375000 0.999638 
0.593750 0.384375 0.999604 
0.593750 0.393750 0.999567 
0.593750 0.403125 0.999527 
0.593750 0.412500 0.999484 
0.593750 0.421875 0.999438 
0.593750 0.431250 0.999388 
0.593750 0.440625 0.999335 
0.593750 0.450000 0.999280 
0.593750 0.459375 0.999220 
0.593750 0.468750 0.999158 
0.593750 0.478125 0.999092 
0.593750 0.487500 0.999023 
0.593750 0.496875 0.998951 
0.593750 0.506250 0.998875 
0.593750 0.515625 0.998796 
0.593750 0.525000 0.998713 
0.593750 0.534375 0.998627 
0.593750 0.543750 0.998537 
0.593750 0.553125 0.998444 
0.593750 0.562500 0.998347 
0.593750 0.571875 0.998247 
0.593750 0.581250 0.998143 
0.593750 0.590625 0.998035 
0.593750 0.600000 0.997924 
0.593750 0.609375 0.997808 
0.593750 0.618750 0.997689 
0.593750 0.628125 0.997567 
0.593750 0.637500 0.997440 
0.593750 0.646875 0.997310 
0.593750 0.656250 0.997175 
0.593750 0.665625 0.997037 
0.593750 0.675000 0.996894 
0.593750 0.684375 0.996748 
0.593750 0.693750 0.996598 
0.593750 0.703125 0.996443 
0.593750 0.712500 0.996285 
0.593750 0.721875 0.996122 
0.593750 0.731250 0.995955 
0.593750 0.740625 0.995784 
0.593750 0.750000 0.995608 
0.593750 0.759375 0.995428 
0.593750 0.768750 0.995244 
0.593750 0.778125 0.995055 
0.593750 0.787500 0.994862 
0.593750 0.796875 0.994664 
0.593750 0.806250 0.994462 
0.593750 0.815625 0.994256 
0.593750 0.825000 0.994044 
0.593750 0.834375 0.993828 
0.593750 0.843750 0.993607 
0.593750 0.853125 0.993382 
0.593750 0.862500 0.993152 
0.593750 0.871875 0.992916 
0.593750 0.881250 0.992676 
0.593750 0.890625 0.992431 
0.593750 0.900000 0.992181 
0.593750 0.909375 0.991926 
0.593750 0.918750 0.991666 
0.593750 0.928125 0.991401 
0.593750 0.937500 0.991130 
0.593750 0.946875 0.990854 
0.593750 0.956250 0.990573 
0.593750 0.965625 0.990287 
0.593750 0.975000 0.989995 
0.593750 0.984375 0.989698 
0.593750 0.993750 0.989395 
0.593750 1.003125 0.989086 
0.593750 1.012500 0.988772 
0.593750 1.021875 0.988453 
0.593750 1.031250 0.988127 
0.593750 1.040625 0.987796 
0.593750 1.050000 0.987458 
0.593750 1.059375 0.987115 
0.593750 1.068750 0.986766 
0.593750 1.078125 0.986411 
0.593750 1.087500 0.986049 
0.593750 1.096875 0.985682 
0.593750 1.106250 0.985308 
0.593750 1.115625 0.984928 
0.593750 1.125000 0.984541 
0.593750 1.134375 0.984148 
0.593750 1.143750 0.983749 
0.593750 1.153125 0.983343 
0.593750 1.162500 0.982930 
0.593750 1.171875 0.982510 
0.593750 1.181250 0.982084 
0.593750 1.190625 0.981650 
0.593750 1.200000 0.981210 
0.600000 0.009375 0.998777 
0.600000 0.018750 0.998846 
0.600000 0.028125 0.998913 
0.600000 0.037500 0.998977 
0.600000 0.046875 0.999040 
0.600000 0.056250 0.999100 
0.600000 0.065625 0.999158 
0.600000 0.075000 0.999213 
0.600000 0.084375 0.999266 
0.600000 0.093750 0.999317 
0.600000 0.103125 0.999365 
0.600000 0.112500 0.999412 
0.600000 0.121875 0.999455 
0.600000 0.131250 0.999496 
0.600000 0.140625 0.999535 
0.600000 0.150000 0.999572 
0.600000 0.159375 0.999606 
0.600000 0.168750 0.999637 
0.600000 0.178125 0.999666 
0.600000 0.187500 0.999692 
0.600000 0.196875 0.999716 
0.600000 0.206250 0.999737 
0.600000 0.215625 0.999756 
0.600000 0.225000 0.999772 
0.600000 0.234375 0.999785 
0.600000 0.243750 0.999796 
0.600000 0.253125 0.999804 
0.600000 0.262500 0.999809 
0.600000 0.271875 0.999811 
0.600000 0.281250 0.999811 
0.600000 0.290625 0.999808 
0.600000 0.300000 0.999802 
0.600000 0.309375 0.999794 
0.600000 0.318750 0.999782 
0.600000 0.328125 0.999768 
0.600000 0.337500 0.999751 
0.600000 0.346875 0.999730 
0.600000 0.356250 0.999707 
0.600000 0.365625 0.999681 
0.600000 0.375000 0.999652 
0.600000 0.384375 0.999620 
0.600000 0.393750 0.999585 
0.600000 0.403125 0.999547 
0.600000 0.412500 0.999505 
0.600000 0.421875 0.999461 
0.600000 0.431250 0.999413 
0.600000 0.440625 0.999363 
0.600000 0.450000 0.999309 
0.600000 0.459375 0.999251 
0.600000 0.468750 0.999191 
0.600000 0.478125 0.999127 
0.600000 0.487500 0.999060 
0.600000 0.496875 0.998990 
0.600000 0.506250 0.998916 
0.600000 0.515625 0.998839 
0.600000 0.525000 0.998758 
0.600000 0.534375 0.998674 
0.600000 0.543750 0.998586 
0.600000 0.553125 0.998495 
0.600000 0.562500 0.998401 
0.600000 0.571875 0.998302 
0.600000 0.581250 0.998200 
0.600000 0.590625 0.998095 
0.600000 0.600000 0.997986 
0.600000 0.609375 0.997873 
0.600000 0.618750 0.997756 
0.600000 0.628125 0.997635 
0.600000 0.637500 0.997511 
0.600000 0.646875 0.997383 
0.600000 0.656250 0.997251 
0.600000 0.665625 0.997115 
0.600000 0.675000 0.996975 
0.600000 0.684375 0.996831 
0.600000 0.693750 0.996683 
0.600000 0.703125 0.996531 
0.600000 0.712500 0.996375 
0.600000 0.721875 0.996214 
0.600000 0.731250 0.996050 
0.600000 0.740625 0.995881 
0.600000 0.750000 0.995708 
0.600000 0.759375 0.995531 
0.600000 0.768750 0.995349 
0.600000 0.778125 0.995163 
0.600000 0.787500 0.994973 
0.600000 0.796875 0.994778 
0.600000 0.806250 0.994578 
0.600000 0.815625 0.994374 
0.600000 0.825000 0.994166 
0.600000 0.834375 0.993952 
0.600000 0.843750 0.993734 
0.600000 0.853125 0.993512 
0.600000 0.862500 0.993284 
0.600000 0.871875 0.993052 
0.600000 0.881250 0.992815 
0.600000 0.890625 0.992573 
0.600000 0.900000 0.992326 
0.600000 0.909375 0.992074 
0.600000 0.918750 0.991816 
0.600000 0.928125 0.991554 
0.600000 0.937500 0.991287 
0.600000 0.946875 0.991014 
0.600000 0.956250 0.990736 
0.600000 0.965625 0.990453 
0.600000 0.975000 0.990164 
0.600000 0.984375 0.989870 
0.600000 0.993750 0.989571 
0.600000 1.003125 0.989266 
0.600000 1.012500 0.988955 
0.600000 1.021875 0.988638 
0.600000 1.031250 0.988316 
0.600000 1.040625 0.987988 
0.600000 1.050000 0.987655 
0.600000 1.059375 0.987315 
0.600000 1.068750 0.986970 
0.600000 1.078125 0.986618 
0.600000 1.087500 0.986260 
0.600000 1.096875 0.985896 
0.600000 1.106250 0.985526 
0.600000 1.115625 0.985150 
0.600000 1.125000 0.984767 
0.600000 1.134375 0.984378 
0.600000 1.143750 0.983982 
0.600000 1.153125 0.983580 
0.600000 1.162500 0.983171 
0.600000 1.171875 0.982756 
0.600000 1.181250 0.982333 
0.600000 1.190625 0.981904 
0.600000 1.200000 0.981468 
0.606250 0.009375 0.998731 
0.606250 0.018750 0.998801 
0.606250 0.028125 0.998869 
0.606250 0.037500 0.998935 
0.606250 0.046875 0.998999 
0.606250 0.056250 0.999060 
0.606250 0.065625 0.999119 
0.606250 0.075000 0.999176 
0.606250 0.084375 0.999231 
0.606250 0.093750 0.999283 
0.606250 0.103125 0.999333 
0.606250 0.112500 0.999380 
0.606250 0.121875 0.999425 
0.606250 0.131250 0.999468 
0.606250 0.140625 0.999508 
0.606250 0.150000 0.999546 
0.606250 0.159375 0.999582 
0.606250 0.168750 0.999614 
0.606250 0.178125 0.999645 
0.606250 0.187500 0.999673 
0.606250 0.196875 0.999698 
0.606250 0.206250 0.999721 
0.606250 0.215625 0.999741 
0.606250 0.225000 0.999758 
0.606250 0.234375 0.999773 
0.606250 0.243750 0.999785 
0.606250 0.253125 0.999795 
0.606250 0.262500 0.999802 
0.606250 0.271875 0.999806 
0.606250 0.281250 0.999807 
0.606250 0.290625 0.999806 
0.606250 0.300000 0.999802 
0.606250 0.309375 0.999795 
0.606250 0.318750 0.999785 
0.606250 0.328125 0.999772 
0.606250 0.337500 0.999757 
0.606250 0.346875 0.999738 
0.606250 0.356250 0.999717 
0.606250 0.365625 0.999693 
0.606250 0.375000 0.999665 
0.606250 0.384375 0.999635 
0.606250 0.393750 0.999602 
0.606250 0.403125 0.999565 
0.606250 0.412500 0.999526 
0.606250 0.421875 0.999483 
0.606250 0.431250 0.999438 
0.606250 0.440625 0.999389 
0.606250 0.450000 0.999337 
0.606250 0.459375 0.999281 
0.606250 0.468750 0.999223 
0.606250 0.478125 0.999161 
0.606250 0.487500 0.999096 
0.606250 0.496875 0.999027 
0.606250 0.506250 0.998956 
0.606250 0.515625 0.998880 
0.606250 0.525000 0.998802 
0.606250 0.534375 0.998720 
0.606250 0.543750 0.998634 
0.606250 0.553125 0.998545 
0.606250 0.562500 0.998453 
0.606250 0.571875 0.998356 
0.606250 0.581250 0.998257 
0.606250 0.590625 0.998153 
0.606250 0.600000 0.998046 
0.606250 0.609375 0.997936 
0.606250 0.618750 0.997821 
0.606250 0.628125 0.997703 
0.606250 0.637500 0.997581 
0.606250 0.646875 0.997455 
0.606250 0.656250 0.997325 
0.606250 0.665625 0.997191 
0.606250 0.675000 0.997054 
0.606250 0.684375 0.996912 
0.606250 0.693750 0.996767 
0.606250 0.703125 0.996617 
0.606250 0.712500 0.996463 
0.606250 0.721875 0.996305 
0.606250 0.731250 0.996143 
0.606250 0.740625 0.995977 
0.606250 0.750000 0.995807 
0.606250 0.759375 0.995632 
0.606250 0.768750 0.995453 
0.606250 0.778125 0.995269 
0.606250 0.787500 0.995081 
0.606250 0.796875 0.994889 
0.606250 0.806250 0.994692 
0.606250 0.815625 0.994491 
0.606250 0.825000 0.994285 
0.606250 0.834375 0.994075 
0.606250 0.843750 0.993860 
0.606250 0.853125 0.993640 
0.606250 0.862500 0.993415 
0.606250 0.871875 0.993186 
0.606250 0.881250 0.992952 
0.606250 0.890625 0.992712 
0.606250 0.900000 0.992468 
0.606250 0.909375 0.992219 
0.606250 0.918750 0.991965 
0.606250 0.928125 0.991706 
0.606250 0.937500 0.991442 
0.606250 0.946875 0.991172 
0.606250 0.956250 0.990897 
0.606250 0.965625 0.990617 
0.606250 0.975000 0.990332 
0.606250 0.984375 0.990041 
0.606250 0.993750 0.989745 
0.606250 1.003125 0.989443 
0.606250 1.012500 0.989135 
0.606250 1.021875 0.988822 
0.606250 1.031250 0.988504 
0.606250 1.040625 0.988179 
0.606250 1.050000 0.987849 
0.606250 1.059375 0.987513 
0.606250 1.068750 0.987171 
0.606250 1.078125 0.986823 
0.606250 1.087500 0.986469 
